id,name,full_name,parent_handle,sku,production_year,origin,price,compare_at_price,parent_id,total_quantity,sold_quantity,brand,product_gender,product_style,product_note,rate,count_rate,count_rate_1,count_rate_2,count_rate_3,count_rate_4,count_rate_5,description
10951415,Versace Man Eau Fraiche,Versace Man Eau Fraiche - 100ml,nuoc-hoa-nam-versace-man-eau-fraiche,110100200628,2006,Ý,1950000,2112000,10950951,15,28,Versace,['Nam'],"['Tươi mát', 'Nam tính', 'Tự tin']","['Quả chanh vàng', 'Cam bergamot', 'Quả khế', 'Gỗ tuyết tùng']",4.8,8,0,0,0,25,75,"Hương Đầu: Cam Bergamot, Gỗ cẩm lai Brazil, Bạch đậu khấu, Chanh vàng, Quả khế Hương giữa: Cây ngải giấm, Cây xô thơm, Gỗ tuyết tùng, Tiêu Hương cuối: Hổ phách, Nghệ tây, Xạ hương, Hương của gỗ, Cây sung dâu Hòa mình vào khung cảnh Địa Trung Hải tuyệt đẹp, Versace Man Eau Fraiche tạo ra một vùng trời mới mẻ và đặc biệt khi đem tới những làn gió từ phương Đông đến với giới mộ điệu nước hoa. Chỉ cần Versace Man Eau Fraiche thổi vào những làn hương tươi mới bằng tinh chất Cam Bergamot, Bạch đậu khấu, Chanh vàng ngay từ lúc đầu thì đã thu hút được rất nhiều sự chú ý của rất ánh mắt xung quanh. Nhấn mạnh nét nam tính, ấm áp riêng biệt từ phong cách bên trong, Cây xô thơm, Gỗ tuyết tùng và Tiêu thể hiện sự phong độ của một chàng trai năng động, hoạt bát. Nhằm lưu lại cũng như kéo dài nguồn năng lượng tươi mới này, Hổ phách, Nghệ tây, Xạ hương góp phần làm nên một vỏ bọc chắc chắn vừa tăng thời gian lưu giữ cho hương thơm bên trong vừa thúc đẩy sự đặc trưng của những nốt hương còn lại."
10951414,Versace Eros Pour Femme,Versace Eros Pour Femme - 50ml,nuoc-hoa-nu-versace-eros-pour-femme,110100201678,2014,Ý,1880000,1980000,10950949,0,0,Versace,['Nữ'],"['Quyến rũ', 'Nhẹ nhàng', 'Nữ tính']","['Hoa chanh', 'Chanh vàng sicili', 'Quả lựu']",5.0,32,0,0,0,0,100,"Hương đầu: Chanh vàng Sicili, Cam Bergamot, Quả lựu Hương giữa: Hoa chanh vàng, Hoa nhài Sambac, Hoa nhài, Hoa mẫu đơn Hương cuối: Gỗ đàn hương, Hương Ambroxan, Xạ hương, Hương gỗ Eros - vị thần của ham muốn tình dục, của tình yêu, và cả cảm xúc. Và Versace Eros Pour Femme Eau de Parfum được ra đời như là món quà ban tặng cho phụ nữ, thứ hương trần trụi, gợi cảm đầy hoang sơ. Versace Eros Pour Femme khởi đầu với sự kết hợp đầy năng lượng của Chanh, Cam Bergamot và Lựu. Dần dà, chúng lại tránh đi, nhường chỗ cho hương Hoa toả nét nồng nàn, nữ tính đầy lôi cuốn. Chốt lại chuỗi hương hấp dẫn ấy là cái ôm đầy ấm áp của Gỗ đàn hương, Xạ hương và Hương Ambroxan, như một hiệu ứng nền làm tăng lên sự bí ẩn, quyến rũ của người phụ nữ. Bức màn hương của Versace Eros Pour Femme Eau de Parfum đúng thật gợi cảm như vậy, khiến tôi muốn khoác lên ngay lập tức, để cơ thể cũng được thứ hương yêu kiều đầy tinh tế ấy ướm lên người."
10951413,Versace Eros Pour Femme,Versace Eros Pour Femme - 30ml,nuoc-hoa-nu-versace-eros-pour-femme,110100201677,2014,Ý,1480000,1630000,10950949,0,0,Versace,['Nữ'],"['Quyến rũ', 'Nhẹ nhàng', 'Nữ tính']","['Hoa chanh', 'Chanh vàng sicili', 'Quả lựu']",5.0,32,0,0,0,0,100,"Hương đầu: Chanh vàng Sicili, Cam Bergamot, Quả lựu Hương giữa: Hoa chanh vàng, Hoa nhài Sambac, Hoa nhài, Hoa mẫu đơn Hương cuối: Gỗ đàn hương, Hương Ambroxan, Xạ hương, Hương gỗ Eros - vị thần của ham muốn tình dục, của tình yêu, và cả cảm xúc. Và Versace Eros Pour Femme Eau de Parfum được ra đời như là món quà ban tặng cho phụ nữ, thứ hương trần trụi, gợi cảm đầy hoang sơ. Versace Eros Pour Femme khởi đầu với sự kết hợp đầy năng lượng của Chanh, Cam Bergamot và Lựu. Dần dà, chúng lại tránh đi, nhường chỗ cho hương Hoa toả nét nồng nàn, nữ tính đầy lôi cuốn. Chốt lại chuỗi hương hấp dẫn ấy là cái ôm đầy ấm áp của Gỗ đàn hương, Xạ hương và Hương Ambroxan, như một hiệu ứng nền làm tăng lên sự bí ẩn, quyến rũ của người phụ nữ. Bức màn hương của Versace Eros Pour Femme Eau de Parfum đúng thật gợi cảm như vậy, khiến tôi muốn khoác lên ngay lập tức, để cơ thể cũng được thứ hương yêu kiều đầy tinh tế ấy ướm lên người."
10951410,Versace Eros Flame,Versace Eros Flame - 100ml,versace-eros-flame,110100201224,2018,Ý,2580000,3388000,10950947,29,76,Versace,['Nam'],"['Mạnh mẽ', 'Nam tính', 'Tự tin', 'Lôi cuốn']","['Hương Cam quýt', 'Vani', 'Đậu tonka']",5.0,75,0,0,1,0,99,"Hương đầu: Cam quýt, Tiêu đen, Cam lá mía, Chanh, Hương thảo Hương giữa: Tiêu, Phong lữ, Hoa Hồng Hương cuối: Vani, Đậu Tonka, Gỗ đàn hương, Tuyết tùng, Hoắc hương, Rêu sồi Cả thế giới đã được chiêm ngưỡng vẻ đẹp và hương thơm của nam thần nhà Versace - Eros. Và sau thành công vang dội của dòng nước hoa này. thương hiệu cho ra mắt phiên bản tiếp nối mang tên Eros Flame với sắc đỏ rực lửa đúng như cái tên. Khác với sự mở đầu bằng hương thơm tươi mới và mát lạnh của Táo xanh và Bạc hà ở dòng Eros nguyên bản, Eros Flame bắt đầu với vị Cam quýt, Chanh, thổi những nét tính cách mới mẻ, năng động và trẻ trung cho mùi hương này. Ngoài ra, các bạn sẽ cảm nhận được một chút sắc xanh lục từ Hương thảo và vị cay nhè nhẹ của Tiêu. Sang tầng hương sau, Eros Flame dậy lên vị ngọt Vani và đậu Tonka đặc trưng có từ bản gốc hiện diện rõ hơn, vẫn luôn giữ được hình ảnh một vị nam thần đầy cuốn hút, vô cùng gợi tình và có thể đổ gục mọi cô gái bằng chỉ một làn hương thoáng qua. Sở hữu ADN mùi hương của tiền bối và độ bám tỏa tương đối tốt, Eros Flame cũng là một ứng cử viên sáng giá trong danh sách những chai nước hoa cho chàng trai tỏa sáng ở những nơi đông người, náo nhiệt như Bar, Pub. Versace Eros Flame cũng là một chai nước hoa có tính đa dụng cao, dùng được với nhiều phong cách ăn mặc và các thời tiết khác nhau."
10951409,Versace Eros Flame,Versace Eros Flame - 50ml,versace-eros-flame,110100201223,2018,Ý,1880000,2024000,10950947,1,30,Versace,['Nam'],"['Mạnh mẽ', 'Nam tính', 'Tự tin', 'Lôi cuốn']","['Hương Cam quýt', 'Vani', 'Đậu tonka']",5.0,75,0,0,1,0,99,"Hương đầu: Cam quýt, Tiêu đen, Cam lá mía, Chanh, Hương thảo Hương giữa: Tiêu, Phong lữ, Hoa Hồng Hương cuối: Vani, Đậu Tonka, Gỗ đàn hương, Tuyết tùng, Hoắc hương, Rêu sồi Cả thế giới đã được chiêm ngưỡng vẻ đẹp và hương thơm của nam thần nhà Versace - Eros. Và sau thành công vang dội của dòng nước hoa này. thương hiệu cho ra mắt phiên bản tiếp nối mang tên Eros Flame với sắc đỏ rực lửa đúng như cái tên. Khác với sự mở đầu bằng hương thơm tươi mới và mát lạnh của Táo xanh và Bạc hà ở dòng Eros nguyên bản, Eros Flame bắt đầu với vị Cam quýt, Chanh, thổi những nét tính cách mới mẻ, năng động và trẻ trung cho mùi hương này. Ngoài ra, các bạn sẽ cảm nhận được một chút sắc xanh lục từ Hương thảo và vị cay nhè nhẹ của Tiêu. Sang tầng hương sau, Eros Flame dậy lên vị ngọt Vani và đậu Tonka đặc trưng có từ bản gốc hiện diện rõ hơn, vẫn luôn giữ được hình ảnh một vị nam thần đầy cuốn hút, vô cùng gợi tình và có thể đổ gục mọi cô gái bằng chỉ một làn hương thoáng qua. Sở hữu ADN mùi hương của tiền bối và độ bám tỏa tương đối tốt, Eros Flame cũng là một ứng cử viên sáng giá trong danh sách những chai nước hoa cho chàng trai tỏa sáng ở những nơi đông người, náo nhiệt như Bar, Pub. Versace Eros Flame cũng là một chai nước hoa có tính đa dụng cao, dùng được với nhiều phong cách ăn mặc và các thời tiết khác nhau."
10951408,Versace Eros,Versace Eros - 100ml Tester,nuoc-hoa-nam-versace-eros,110100201634,2012,Ý,1880000,2032000,10950945,2,0,Versace,['Nam'],"['Nam tính', 'Gợi cảm', 'Thu Hút']","['Vani', 'Bạc hà', 'Đậu tonka', 'Táo']",5.0,103,0,0,0,0,100,"Hương đầu: Bạc hà, Táo xanh, Quả chanh vàng. Hương giữa: Đậu Tonka, Ambroxan, Geranium. Hương cuối: Vanilla, Gỗ tuyết tùng, Cỏ hương bài, Rêu sồi. Không quá lời khi nói rằng, Versace Eros là mùi hương lấy lại vị thế cho nhà mốt lừng danh đến từ đất nước nước hình chiếc ủng trong thế kỷ 21. Tươi trẻ, sôi động và gợi cảm, đó là những tính từ có thể dùng để mô tả sát nghĩa nhất mùi hương nằm trong chai hương màu xanh đậm dấu ấn Địa Trung Hải này. Eros khởi đầu bằng mùi hương của Quả táo, một mùi hương Trái cây giòn tan, tươi tắn, được nhuộm vàng màu nắng bởi một Quả chanh vàng mọng nước. Bên cạnh Trái cây, Bạc hà the the, trẻ trung, phóng khoáng là nhân vật còn lại của điểm khởi đầu, đem theo một chút hậu vị ngọt ngọt nơi khoang mũi, để dẫn mùi hương của Eros vào với chủ điểm của nó, là sự ngọt ngào. Đậu Tonka, Vanilla quyện lấy nhau, một sự kết hợp ngọt ngào không xa lạ, khiến mùi hương trở nên mềm mại và gợi cảm hơn. Versace Eros Eau de Toilette là lựa chọn an toàn và hiệu quả cho mọi chàng trai trẻ trung, năng động, thích tiệc tùng và ưa ồn ào náo nhiệt."
10951407,Versace Eros,Versace Eros - 30ml,nuoc-hoa-nam-versace-eros,110100201154,2012,Ý,1390000,1408000,10950945,0,0,Versace,['Nam'],"['Nam tính', 'Gợi cảm', 'Thu Hút']","['Vani', 'Bạc hà', 'Đậu tonka', 'Táo']",5.0,103,0,0,0,0,100,"Hương đầu: Bạc hà, Táo xanh, Quả chanh vàng. Hương giữa: Đậu Tonka, Ambroxan, Geranium. Hương cuối: Vanilla, Gỗ tuyết tùng, Cỏ hương bài, Rêu sồi. Không quá lời khi nói rằng, Versace Eros là mùi hương lấy lại vị thế cho nhà mốt lừng danh đến từ đất nước nước hình chiếc ủng trong thế kỷ 21. Tươi trẻ, sôi động và gợi cảm, đó là những tính từ có thể dùng để mô tả sát nghĩa nhất mùi hương nằm trong chai hương màu xanh đậm dấu ấn Địa Trung Hải này. Eros khởi đầu bằng mùi hương của Quả táo, một mùi hương Trái cây giòn tan, tươi tắn, được nhuộm vàng màu nắng bởi một Quả chanh vàng mọng nước. Bên cạnh Trái cây, Bạc hà the the, trẻ trung, phóng khoáng là nhân vật còn lại của điểm khởi đầu, đem theo một chút hậu vị ngọt ngọt nơi khoang mũi, để dẫn mùi hương của Eros vào với chủ điểm của nó, là sự ngọt ngào. Đậu Tonka, Vanilla quyện lấy nhau, một sự kết hợp ngọt ngào không xa lạ, khiến mùi hương trở nên mềm mại và gợi cảm hơn. Versace Eros Eau de Toilette là lựa chọn an toàn và hiệu quả cho mọi chàng trai trẻ trung, năng động, thích tiệc tùng và ưa ồn ào náo nhiệt."
10951406,Versace Eros,Versace Eros - 50ml,nuoc-hoa-nam-versace-eros,110100201096,2012,Ý,1680000,1837000,10950945,0,75,Versace,['Nam'],"['Nam tính', 'Gợi cảm', 'Thu Hút']","['Vani', 'Bạc hà', 'Đậu tonka', 'Táo']",5.0,103,0,0,0,0,100,"Hương đầu: Bạc hà, Táo xanh, Quả chanh vàng. Hương giữa: Đậu Tonka, Ambroxan, Geranium. Hương cuối: Vanilla, Gỗ tuyết tùng, Cỏ hương bài, Rêu sồi. Không quá lời khi nói rằng, Versace Eros là mùi hương lấy lại vị thế cho nhà mốt lừng danh đến từ đất nước nước hình chiếc ủng trong thế kỷ 21. Tươi trẻ, sôi động và gợi cảm, đó là những tính từ có thể dùng để mô tả sát nghĩa nhất mùi hương nằm trong chai hương màu xanh đậm dấu ấn Địa Trung Hải này. Eros khởi đầu bằng mùi hương của Quả táo, một mùi hương Trái cây giòn tan, tươi tắn, được nhuộm vàng màu nắng bởi một Quả chanh vàng mọng nước. Bên cạnh Trái cây, Bạc hà the the, trẻ trung, phóng khoáng là nhân vật còn lại của điểm khởi đầu, đem theo một chút hậu vị ngọt ngọt nơi khoang mũi, để dẫn mùi hương của Eros vào với chủ điểm của nó, là sự ngọt ngào. Đậu Tonka, Vanilla quyện lấy nhau, một sự kết hợp ngọt ngào không xa lạ, khiến mùi hương trở nên mềm mại và gợi cảm hơn. Versace Eros Eau de Toilette là lựa chọn an toàn và hiệu quả cho mọi chàng trai trẻ trung, năng động, thích tiệc tùng và ưa ồn ào náo nhiệt."
10951405,Jean Paul Gaultier La Belle For Women,Jean Paul Gaultier La Belle For Women - 100ml,jean-paul-gaultier-la-belle-for-women,110100201498,2019,"Pháp, Tây Ban Nha",3200000,3510000,0,3,6,Jean Paul Gaultier,['Nữ'],"['Hiện đại', 'Quyến rũ', 'Sexy']","['Hương vanilla', 'Quả lê', 'Cỏ vertiver']",4.9,24,0,0,4,0,96,"Hương đầu: Trái Lê Hương giữa: Cỏ hương bài Hương cuối: Vanilla La Belle được hãng Jean Paul Gaultier ra mắt vào năm 2019, và được giới thiệu chính là nàng Eva thơ mộng trong truyền thuyết. Vẫn luôn là một triết lý thiết kế chai đầy sáng tạo và tạo báo, tôn vin hình thể và sức hút xác thịt trần trụi của hãng Jean Paul Gautiler. La Belle là một vẻ đẹp hoàn hảo, có đầy đủ sự tinh tế, táo tạo và cuốn hút từ màu sắc cho đến chất liệu. Lấy cảm hứng là nàng Eva, nên không ngạc nhiên gì khi hãng công bố thành phần mùi hương ủa La Belle, các note hương lại lược giản đến mức tuyệt đối như vậy. Có sự thanh tươi bùng nổ từ Trái Lê, quà tặng từ bà mẹ thiên nhiên, và tầng hương thứ hai, Cỏ hương bài đại diện cho sự mạnh mẽ cá tính, La Belle không thể thiếu đi sự ngọt ngào khó cưỡng của Vani, như cách nàng khiến Adam liều mình ăn trái cấm. Ở thế giới thực tại, La Belle là một mùi hương tuyệt đẹp, là một người phụ nữ gợi cảm, mặc một chiếc áo choàng vừa vặn, nhưng thắt dây lỏng lẻo ngang qua eo bước ra từ phòng tắm. Lả lơi quá đỗi khiêu gợi, sẵn sàng bùng nổ như từng cú cắn vào trái Lê mọng nước, ngập ngàn trong khoảnh khắc tan chảy như vị ngọt của Vani. Một cô nàng táo bạo, ngày trước họ gọi cô là Eva, còn bây giờ, cô là La Belle."
10951403,Jean Paul Gaultier Classique Pin Up,Jean Paul Gaultier Classique Pin Up - 100ml,jean-paul-gaultier-classique-pin-up,110100201749,2020,"Pháp, Tây Ban Nha",2380000,2600000,0,0,0,Jean Paul Gaultier,['Nữ'],"['Sang trọng', 'Quyến rũ', 'Gợi cảm']","['Gừng', 'Vani', 'Hổ phách']",0.0,0,0,0,0,0,0,
10951401,Jean Paul Gaultier Classique Eau de Parfum Airlines,Jean Paul Gaultier Classique Eau de Parfum Airlines - 100ml,jean-paul-gaultier-classique-eau-de-parfum-airlines,110100202177,2020,"Pháp, Tây Ban Nha",2350000,2600000,0,0,0,Jean Paul Gaultier,['Nữ'],"['Quyến rũ', 'Nổi bật', 'Thu Hút']","['Hổ phách', 'Đậu tonka']",0.0,0,0,0,0,0,0,
10951397,Issey Miyake L'eau D'Issey for Women,Issey Miyake L'eau D'Issey for Women - 100ml Tester,issey-miyake-l-eau-d-issey-for-women,110100200310,1992,Pháp,2200000,2480000,0,12,1,Issey Miyake,['Nữ'],"['Thanh lịch', 'Tinh tế', 'Gợi cảm']","['Hoa sen', 'Dưa gang', 'Hoa linh lan', 'Hoa ly']",5.0,23,0,0,0,0,100,"Hương đầu: Hoa sen, Dưa gang, Hoa lan Nam Phi, Hoa hồng, Calone, Tiên khách lai Hương giữa: Hoa linh lan, Hoa lily, Hoa mẫu đơn, Hoa cẩm chướng Hương cuối: Xạ hương, Hoa huệ, Hương gỗ, Hoa mộc tê, Tuyết tùng, Gỗ đàn hương, Hổ phách Giữa rất nhiều những tạo hương hoa lấn lướt và táo bạo, thì thế giới mùi hương vẫn còn tồn tại những nét thơm nhẹ nhàng, trong trẻo, bóng bẩy nhưng không phô trương như Issey Miyake L'eau D'Issey for Women. Khởi đầu hành trình mùi hương trên chóp mũi bằng chút mọng ngọt, tươi xanh của Dưa gang quyện cùng Lan nam phi ngọt ngào, Issey Miyake L'eau D'Issey for Women dần dà chuyển mình, đẫy đà và nữ tính hơn khi di chuyển đến tầng hương giữa. Với Linh lan, Lily, Mẫu đơn và Cẩm chướng, nét hoa trong L'eau D'Issey thêm cho mình sự ngọt ngào, nhưng vẫn giữ nguyên vẻ đẹp mọng nước và thanh thoát. Và cuối cùng khi những cánh hoa ấy khép lại, những nét hương Gỗ mới bắt đầu hé lộ, vấn vương và lưu lại chút ấm áp, gần gũi đến bất kỳ khứu giác nào kịp bắt lấy."
10951395,Intense Cafe Montale perfume,Intense Cafe Montale perfume - 100ml,nuoc-hoa-unisex-montale-intense-cafe,110100200662,2013,Pháp,2600000,3250000,0,0,55,Montale,['Nữ'],"['Khiêu khích', 'Hấp dẫn', 'Gợi cảm']","['Hoa hồng', 'Vani', 'Cà phê', 'Xạ Hương']",5.0,81,0,0,0,1,99,"Hương đầu: Hương hoa Hương giữa: Cà phê, Hoa hồng Hương cuối: Hổ phách, Xạ hương trắng, Vanilla Một buổi sáng, khi ánh nắng vừa ló dạng, bạn ngồi giữa một vườn hoa và thưởng thức tách cà phê nóng đang toả hương, ngắm nhìn cả vườn hồng đua nở nằm gọn trong tầm mắt. Montale cafe intense đã biến hương thơm cà phê trở thành đề tài chủ đạo để cảm xúc của bạn được tỉnh táo và kích thích hơn. Và các notes hương cũng được tạo thành như một cấu trúc mắt xích hoàn chỉnh. Khi hương thơm của Cà phê chen lấn nhau lướt vào khoang mũi, thì hoa hồng cũng tạo nên một lối dẫn với vị ngọt nhè nhẹ, thấm dần vào thanh quản. Hỗn hợp Xạ hương trắng, Vanilla và Hổ phách đã tiến đến vị giác bằng hương vị đậm đà và nồng nàn hơn. Để rồi đến khoảnh khắc cuối cùng, bạn nhận ra Montale cafe intense thật sự là một tách Cà phê “tuyệt đẹp” được lại tạo bởi sự đan kết của những nguyên liệu đậm hương, đậm vị."
10951393,I Love Juicy Couture,I Love Juicy Couture - 50ml,i-love-juicy-couture,110100201301,2015,"Mỹ, Pháp",1150000,2280000,0,0,0,Juicy Couture,['Nữ'],"['Nữ tính', 'Ngọt ngào', 'Gợi cảm']","['Quả lý chua đỏ', 'Cây hoắc hương', 'Táo kẹo']",5.0,2,0,0,0,0,100,
10951392,I Love Gautier Wonder Woman Classique,I Love Gautier Wonder Woman Classique - 100ml,nuoc-hoa-nu-jean-paul-gaultier-i-love-gautier-wonder-woman-classique,110100200314,2017,"Pháp, Tây Ban Nha",1800000,2300000,0,0,0,Jean Paul Gaultier,['Nữ'],"['Ngọt ngào', 'Hiện đại', 'Gợi cảm']","['Hoa cam', 'Kem sorbet', 'Hoa tiare', 'Vani']",0.0,0,0,0,0,0,0,
10951391,I Am Juicy Couture,I Am Juicy Couture - 100ml,nuoc-hoa-nu-juicy-couture-i-am-juicy-couture,110100200345,2015,"Mỹ, Pháp",1450000,2850000,0,0,0,Juicy Couture,['Nữ'],"['Nữ tính', 'Dịu dàng', 'Quyến rũ']","['Phúc bồn tử', 'Quả chanh dây', 'Hoa dành dành']",5.0,3,0,0,0,0,100,
10951389,Hugo Just Different Hugo Boss,Hugo Just Different Hugo Boss - 125ml,nuoc-hoa-nam-hugo-boss-just-different,110100200293,2011,"Anh, Đức, Tây Ban Nha",1650000,2330000,0,7,23,Hugo Boss,['Nam'],"['Nam tính', 'Lịch lãm', 'Quyến rũ']","['Bạc hà', 'Táo xanh', 'Hương cashmeran']",4.9,12,0,0,0,8,92,"Hương đầu: Táo xanh, Bạc hà Hương giữa: Hoa lan tiên, Húng quế, Rau mùi Hương cuối: Cashmeran, Hoắc hương, Labdanum, Nhũ huơng Một trong những phiên bản xuất sắc nằm trong bộ sưu tập nước hoa phổ biến của Hugo Boss từ năm 1995, Hugo Just Different được ra mắt vào năm 2011 mang đến biểu tượng của sự khác biệt như trong cái tên của chính mính. Không chỉ thể hiện xuất sắc được những nét hiện đại, nam tính của một quý ông chỉn chu, Hugo Just Different còn là mùi hương truyền cảm hứng đến cho chủ nhân của mình. Tái tạo lại một vài nét đặc trưng của mình bằng cách mở đầu bằng Táo xanh và Bạc hà, hương thơm của tầng hương đầu mở ra một trang mới đầy năng lượng và mới mẻ giúp tỉnh táo, thoải mái. Thể hiện sự thanh lịch, sang trọng của những quý ông hiện đại với Hoa lan tiên, Húng quế và Rau mùi, tầng hương trải dài khắp cơ thể khiến mọi thứ thuộc về bạn nổi bật hơn bao giờ hết. Trước khi rời khỏi, Hugo Just Different để lại những lưu luyến thông qua hương thơm nồng nhiệt nhưng vô cùng dễ chịu của Cashmeran, Hoắc hương, Labdanum và Nhũ hương."
10951388,Hugo Iced Hugo Boss,Hugo Iced Hugo Boss - 125ml,nuoc-hoa-nam-hugo-boss-iced,110100200292,2017,"Anh, Đức, Tây Ban Nha",1650000,2330000,0,0,0,Hugo Boss,['Nam'],"['Tươi mát', 'Hiện đại', 'Nam tính']","['Bạc hà', 'Quả cam chua', 'Lá trà']",4.5,4,0,0,25,0,75,"Hương đầu: Bạc hà, Trà xanh Hương giữa: Cam đắng, Quả bách xù Hương cuối: Cỏ hương bài Tôi là một người rất dễ bị thu hút bởi những thiết kế độc đáo, chính vì vậy mà Hugo Boss Hugo Iced đã trở thành mục tiêu tiếp theo của tôi. Và ấn phẩm ấy càng làm tôi trở nên tự tin hơn trong việc nhìn nhận những mùi hương bằng mắt. Ngay trong chính tên gọi, Hugo Boss Hugo Iced đã phần nào thể hiện được phong cách cũng như cảm hứng mùi hương là từ sự mát lạnh của đá. Lá bạc hà tươi mát kết hợp với hương Trà xanh phần nào thành công trong việc kích thích khứu giác của người sử dụng ngay nốt hương đầu tiên. Tầng hương giữa vẫn tươi mát với Cam đắng và quyện chút cay nhẹ từ Quả bách xù, tuy là hai thái cực đối lập nhưng đã hòa quyện với nhau tinh tế đến lạ thường. Tiếp nối sau đó là dư vị từ Cỏ hương bài, một mùi thơm tràn đầy sức sống và ngập màu xanh tươi càng làm tăng sự tự tin và nam tính từ chính mùi hương này. Việc xịt lên mình chút hương từ Hugo Boss Hugo Iced để bắt đầu ngày mới là điều đầu tiên tôi sẽ thực hiện mà không cần đắn đo hay suy nghĩ quá nhiều."
10951386,Hugo Boss Nuit Pour Femme,Hugo Boss Nuit Pour Femme - 75ml Tester,nuoc-hoa-nu-hugo-boss-nuit-pour-femme-edp,110100200885,2012,"Anh, Đức, Tây Ban Nha",1600000,2300000,0,0,0,Hugo Boss,['Nữ'],"['Thanh lịch', 'Gợi cảm', 'Tươi mát']","['Quả đào', 'Hoa trắng', 'Hoa nhài', 'Hoa tím']",4.8,16,0,0,12,0,88,"Hương đầu: Quả đào, Hương Aldehydes Hương giữa: Hoa nhài, Hoa tím, Hoa trắng Hương cuối: Gỗ đàn hương, Rêu sồi. Một câu chuyện thú vị tôi từng nghe qua từ cặp đôi đang yêu nhau. Rằng anh ta rất yêu thích mùi hương nước hoa từ cô người yêu đến nỗi đã thuyết phục thành công cô nàng xịt chai nước hoa đó cho mỗi lần hẹn hò của hai người. Hugo Boss Nuit Pour Femme chính là mùi hương mà tôi đang nhắc đến. Mùi hương mọng nước từ Quả đào và Hương Aldehydes thể hiện sự hiện đại, tao nhã với một chút sự tươi mát. Nốt hương dần nữ tính và tỏa sáng cùng với các loài Hoa nhài, Hoa tím, Hoa trắng đầy gợi cảm, đã làm nổi bật nét tao nhã vốn có của các cô gái. Lớp hương cuối được thể hiện một cách độc đáo và tinh tế từ Rêu sồi và Gỗ đàn hương. Ở tầng hương này tuy không phải là những nốt hương chủ đạo, nhưng đã âm thầm tạo nên tổng thể mùi hương sắc nét và chân thật. Tôi không biết anh ta đã yêu mùi hương của Hugo Boss Nuit Pour Femme với những lý do gì, tôi mạo muội đoán rằng đó là vì đây là chai nước hoa đã góp phần tôn thêm nét thanh lịch, gợi cảm vốn có mà người thương của anh ta đang sở hữu."
10951385,Hugo Boss Man,Hugo Boss Man - 125ml,nuoc-hoa-nam-hugo-boss-man,110100200610,1995,"Anh, Đức, Tây Ban Nha",1850000,2330000,0,0,3,Hugo Boss,['Nam'],"['Nam tính', 'Lịch lãm', 'Quyến rũ']","['Hoa oải hương', 'Táo xanh', 'Cây bạc hà', 'Quả bưởi', 'Cây húng quế', 'Hoa cẩm chướng', 'Cây xô thơm', 'Hoa phong lữ', 'Hoa nhài', 'Cây hoắc hương', 'Cây tùng', 'Gỗ tuyết tùng']",4.8,19,0,0,0,15,85,"Hương đầu: Oải hương, Táo, Bạc hà, Bưởi, Húng quế Hương giữa: Cẩm chướng, Xô thơm, Phong lữ, Hoa nhài Hương cuối: Hoắc hương, Cây thông, Tuyết tùng Như đưa ta về giữa rừng xanh, Hugo Boss Man là một nốt màu thanh mát và tươi mới. Bằng cách khéo léo mở màn với Oải hương, Bạc hà cùng Táo, Hugo Boss Man nhanh chóng vẽ nên những ấn tượng khó quên với tông hương sảng khoái, mọng nước nhưng không kém phần quyến luyến theo một vẻ rất riêng. Nếu lớp hương đầu đại diện cho lá, thì lớp mùi vị tiếp theo lại đại diện cho hoa với sự kết hợp của Cẩm chướng, Phong lữ và Hoa nhài. Tuy thế, tông hương hoa vẫn không làm Hugo Boss Man kém nam tính hơn, mà ngược lại tung hứng rất ăn ý với Xô thơm mạnh mẽ. Cho đến cuối, tổng thể mùi hương giải phóng những tông gỗ trầm ấm từ Thông và Tuyết tùng, một lần nữa khẳng định nét nam tính, phóng khoáng của hương thơm."
10951379,Hugo Boss Deep Red,Hugo Boss Deep Red - 90ml,hugo-boss-deep-red,110100201344,2001,"Anh, Đức, Tây Ban Nha",1600000,1800000,0,0,0,Hugo Boss,['Nữ'],"['Trẻ trung', 'Gợi cảm', 'Hiện đại']","['Vani', 'Cam đỏ', 'Quả lý chua đen']",4.8,12,0,0,8,0,92,
